date,LogTitle,message,exception,machinename,appdomain,assembly-version,basedir,callsite,counter,nlogdir,processid,processname,specialfolder,stacktrace,longdate,event-properties,uppercase,logger,url,action
2022/01/24 10:58:33.813,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/34103,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,174,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:33.8138,,ERROR,logfile,,
2022/01/24 10:58:34.021,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/34188,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,175,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:34.0215,,ERROR,logfile,,
2022/01/24 10:58:34.212,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/34086,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,176,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:34.2128,,ERROR,logfile,,
2022/01/24 10:58:34.441,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/34151,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,177,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:34.4413,,ERROR,logfile,,
2022/01/24 10:58:34.673,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/34069,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,178,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:34.6730,,ERROR,logfile,,
2022/01/24 10:58:35.052,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/34033,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,179,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:35.0529,,ERROR,logfile,,
2022/01/24 10:58:35.264,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/34103,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,180,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:35.2645,,ERROR,logfile,,
2022/01/24 10:58:35.470,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/34007,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,181,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:35.4706,,ERROR,logfile,,
2022/01/24 10:58:35.662,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/34086,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,182,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:35.6628,,ERROR,logfile,,
2022/01/24 10:58:35.875,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33998,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,183,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:35.8750,,ERROR,logfile,,
2022/01/24 10:58:36.081,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/34069,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,184,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:36.0819,,ERROR,logfile,,
2022/01/24 10:58:36.285,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33972,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,185,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:36.2856,,ERROR,logfile,,
2022/01/24 10:58:36.507,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/34033,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,186,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:36.5076,,ERROR,logfile,,
2022/01/24 10:58:36.689,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33904,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,187,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:36.6892,,ERROR,logfile,,
2022/01/24 10:58:36.950,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/34007,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,188,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:36.9500,,ERROR,logfile,,
2022/01/24 10:58:37.109,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33879,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,189,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:37.1091,,ERROR,logfile,,
2022/01/24 10:58:37.378,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33998,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,190,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:37.3789,,ERROR,logfile,,
2022/01/24 10:58:37.653,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33853,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,191,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:37.6532,,ERROR,logfile,,
2022/01/24 10:58:37.867,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33972,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,192,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:37.8676,,ERROR,logfile,,
2022/01/24 10:58:38.078,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33837,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,193,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:38.0788,,ERROR,logfile,,
2022/01/24 10:58:38.289,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33904,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,194,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:38.2894,,ERROR,logfile,,
2022/01/24 10:58:38.493,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33806,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,195,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:38.4939,,ERROR,logfile,,
2022/01/24 10:58:38.704,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33879,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,196,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:38.7044,,ERROR,logfile,,
2022/01/24 10:58:38.915,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33787,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,197,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:38.9158,,ERROR,logfile,,
2022/01/24 10:58:39.112,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33853,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,198,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:39.1129,,ERROR,logfile,,
2022/01/24 10:58:39.297,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33769,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,199,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:39.2971,,ERROR,logfile,,
2022/01/24 10:58:39.502,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33837,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,200,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:39.5026,,ERROR,logfile,,
2022/01/24 10:58:39.741,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33713,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,201,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:39.7410,,ERROR,logfile,,
2022/01/24 10:58:39.886,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33806,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,202,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:39.8867,,ERROR,logfile,,
2022/01/24 10:58:40.254,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33687,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,203,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:40.2544,,ERROR,logfile,,
2022/01/24 10:58:40.489,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33787,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,204,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:40.4890,,ERROR,logfile,,
2022/01/24 10:58:40.701,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33669,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,205,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:40.7015,,ERROR,logfile,,
2022/01/24 10:58:40.907,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33769,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,206,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:40.9079,,ERROR,logfile,,
2022/01/24 10:58:41.122,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33652,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,207,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:41.1224,,ERROR,logfile,,
2022/01/24 10:58:41.306,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33713,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,208,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:41.3063,,ERROR,logfile,,
2022/01/24 10:58:41.523,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33616,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,209,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:41.5237,,ERROR,logfile,,
2022/01/24 10:58:41.747,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33687,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,210,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:41.7473,,ERROR,logfile,,
2022/01/24 10:58:41.983,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33580,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,211,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:41.9830,,ERROR,logfile,,
2022/01/24 10:58:42.234,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33669,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,212,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:42.2341,,ERROR,logfile,,
2022/01/24 10:58:42.406,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33553,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,213,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:42.4061,,ERROR,logfile,,
2022/01/24 10:58:42.623,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33652,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,214,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:42.6239,,ERROR,logfile,,
2022/01/24 10:58:42.825,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33526,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,215,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:42.8253,,ERROR,logfile,,
2022/01/24 10:58:43.013,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33616,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,216,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:43.0130,,ERROR,logfile,,
2022/01/24 10:58:43.184,失败,获取相册失败https://www.xsnvshen.com/album/https://www.xsnvshen.com/album/33490,,CLHLNAEDJHHBHXG,0001:FluUrl, 1.0.0.0,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0\,FluUrl.Utils.NLogUtil.WriteFileLog,217,D:\Project\coreproject\FluUrl\FluUrl\bin\Debug\net6.0,30696,FluUrl,C:\Users\Administrator\Desktop,<Get>d__8.MoveNext => NLogUtil.WriteAll => NLogUtil.WriteFileLog,2022-01-24 10:58:43.1845,,ERROR,logfile,,
